"feedname","eventname","timestamp","type","value"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:17","hostname","garmonika.com.ua"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:17","hostname","get-free-btc.000webhostapp.com"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:17","hostname","grub-2020.000webhostapp.com"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:17","hostname","halimofset.com.tr"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:17","hostname","hangouts.google.com"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:17","hostname","hellogame16.ydns.eu"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:17","hostname","ibnossolar.org.br"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:17","hostname","icloud.com.fmi-appleid.info"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:17","hostname","igcountme.000webhostapp.com"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:18","hostname","ike.medai-gruop.com"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:18","hostname","i-kiwi.com.ua"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:18","hostname","ikponmwosa.aveyrichard.us"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:18","hostname","imgay.ddos.es"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:18","hostname","infinity-garden.000webhostapp.com"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:18","hostname","jmjfkstkmpboadwamxztaaofwsynfpkfddgn-dot-gl494903049.wl.r.appspot.com"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:18","hostname","joingroup2.myz.info"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:18","hostname","jpegs.marengoknoll.com"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:18","hostname","karavan.pluton-host.ru"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:18","hostname","koskas.activehosted.com"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:18","hostname","kydeliver.pp.ua"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:18","hostname","l276eb20.justinstalledpanel.com"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:18","hostname","l61ff831.justinstalledpanel.com"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:18","hostname","l794139d.justinstalledpanel.com"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:18","hostname","lawlesska.vv.si"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:19","hostname","leon10.5gbfree.com"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:19","hostname","lf7e27d8.justinstalledpanel.com"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:19","hostname","llgames.com.br"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:19","hostname","logger.comuv.com"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:19","hostname","londer.25u.com"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:19","hostname","lycroproducts-my.sharepoint.com"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:19","hostname","mallas.imaginesuweb.com"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:19","hostname","mfacebook.blogspot.ru"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:19","hostname","mixfighte2.temp.swtest.ru"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:19","hostname","mms.tucsonhispanicchamber.net"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:19","hostname","moneyworthyparts.tripod.com"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:19","hostname","mundialgospelfm.com.br"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:20","hostname","ns511849.ip-192-99-19.net"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:20","hostname","ogazii.og.funpic.de"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:20","hostname","org-acces-sms.yolasite.com"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:20","hostname","paxful.com.transfer.boubit.com"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:20","hostname","peas.dns-cloud.net"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:20","hostname","perfil-securitty.000webhostapp.com"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:20","hostname","portoautoonline.com.br"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:20","hostname","pro-orange00.weebly.com"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:20","hostname","psupport.apple.com.pple.com"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:20","hostname","q0jqva.besaba.com"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:20","hostname","q95055lr.beget.tech"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:20","hostname","r6868931.beget.tech"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:20","hostname","reconnectdns.redirectme.net"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:20","hostname","rencon.ch.net2care.com"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:21","hostname","schalfer.no-ip.org"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:21","hostname","scotiabank.ca.rrd-21w-1qw.com"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:21","hostname","security.verify.arixbd.com"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:21","hostname","senka.com.tr"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:21","hostname","siestainterior.iisol.us"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:21","hostname","soci-molen.web.app"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:21","hostname","staging.participatorybudgeting.org"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:21","hostname","steallerbases.zz.mu"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:21","hostname","stilakpredator.kl.com.ua"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:22","hostname","syrianoohacker.esy.es"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:22","hostname","tamartiantv.x10.mx"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:22","hostname","temp.ergonomic.be"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:22","hostname","testttttttttttt10558.epizy.com"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:22","hostname","trasaner.gv.vg"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:22","hostname","trik-internet.url.ph"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:22","hostname","tzecoz.serviceorder.su"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:22","hostname","u0466390.cp.regruhosting.ru"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:22","hostname","uizjyrwikriggszzchpsdlbkkwdrlbghjtrw-dot-gl494903049.wl.r.appspot.com"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:22","hostname","ukwebcamjobs.co.uk"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:22","hostname","valwex.altervista.org"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:22","hostname","venitex.nut.cc"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:22","hostname","vevobahisgunceladres.blogspot.com"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:22","hostname","vilelaveiculos.com.br"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:22","hostname","whatsappgroups20.hopto.org"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:22","hostname","whatsapp-inviteme-joingroup18.2waky.com"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:23","hostname","windevup.craym.eu"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:23","hostname","wireshark-download.sytes.net"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:23","hostname","www.2zonasegurabeta-viabcp-beta-com.cf"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:23","hostname","www.365daysfreiqht.com"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:23","hostname","www.3zonasegurabeta-viabcp.ga"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:23","hostname","www.admindocmarkens.us"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:23","hostname","www.aftechnology.ca"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:23","hostname","www.atefnet.com"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:23","hostname","www.bartolini-system.net"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:23","hostname","www.belownd.com"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:23","hostname","www.bimsalasim.de"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:23","hostname","www.cadenaci.com.ar"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:23","hostname","www.chasebank.authorizontain.com"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:23","hostname","www.coalesceresearchgroup.com"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:23","hostname","www.copinyasociados.com.mx"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:23","hostname","www.count.mail.163.com.4763874394639463946364936463946394634.com.ramallahclubchicagogives.org"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:23","hostname","www.cryptopiasupport.co"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:23","hostname","www.digha.tv"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:23","hostname","www.elivant.com"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:23","hostname","www.elsbouse.com"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:23","hostname","www.esteticaretiro.com"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:23","hostname","www.homesandhommes.org"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:23","hostname","www.interactiveresumebuilder.com"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:23","hostname","www.jeffreybcam.net"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:23","hostname","www.join-gtubwamabarfff.ns02.info"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:23","hostname","www.kaysdinettes.com"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:23","hostname","www.khazarcement.ir"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:23","hostname","www.ktplasmachinery.com"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:23","hostname","www.lampz.de"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:23","hostname","www.lbcpzonasegurabeta-viabcpenlinea.goe-movs.com"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:23","hostname","www.mon-remboursement-impots-gouv.tabac-gros.be"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:23","hostname","www.northeastaddictionconsultants.com"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:23","hostname","www.pharmaglobiz.com"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:23","hostname","www.raamagrofoods.com"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:23","hostname","www.rotfas.com"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:23","hostname","www.sahabatalter.com"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:23","hostname","www.samcool.org"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:23","hostname","www.selfiemedia.net"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:23","hostname","www.sicherheitsservice1-wixsite-com.filesusr.com"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:23","hostname","www.siliguribaghajatinsportingclub.com"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:23","hostname","www.strejdaido.cz"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:23","hostname","www.studiogiardasrls.it"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:23","hostname","www.sucessfulyear.com"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:23","hostname","www.toancaupumps.com"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:24","hostname","www.xtc.sued-rollo.de"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:24","hostname","yaroslavdimitriev.000webhostapp.com"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:24","hostname","yy13041.moonfruit.com"
"CASTALDI-T","Domain Blacklist feed","30/11/2020 05:12:24","hostname","zaidhasawebsiteofhim.000webhostapp.com"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:12","hostname","069785.yolasite.com"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:12","hostname","7fd7f5ea23c4a2fb1a212624ea166195-dot-bles05.wn.r.appspot.com"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:12","hostname","admin.mediachakra.com"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:12","hostname","alphacon.co.id"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:12","hostname","amaxcarrentals.com.au"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:12","hostname","anad55.eb2a.com"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:12","hostname","appleid.apple.com-app.es"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:12","hostname","apps-instagram.0fees.us"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:12","hostname","atd4y3mo457rec020.wixsite.com"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:12","hostname","avelingproduce.co.uk"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:12","hostname","bancaporlnternet.bbva.pe.suzyhomemakerco.com"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:12","hostname","bannersbrasil.com.br"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:12","hostname","banquetesenpuebla.com.mx"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:12","hostname","bbfunding-my.sharepoint.com"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:12","hostname","behaylu.000webhostapp.com"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:12","hostname","bertges.com.br"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:12","hostname","betasuslinkgir.blogspot.com"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:12","hostname","bth54edf.gb.net"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:12","hostname","cdn.barracudasec.com"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:13","hostname","ci31234.tmweb.ru"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:13","hostname","cita.zlayvez.name"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:13","hostname","cliten.microdoctor.com.br"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:13","hostname","colpatria.banco.net.co"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:13","hostname","compact-pier-280012.nw.r.appspot.com"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:13","hostname","countsingnorpeo1923.blogspot.com"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:13","hostname","crediacisa.net.br"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:13","hostname","dan.xiga.us"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:13","hostname","davidaredetoate.000webhostapp.com"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:13","hostname","dereamer-my.sharepoint.com"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:13","hostname","dhl.export.dns-cloud.net"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:13","hostname","docuelectronicsignatureadmin.weebly.com"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:13","hostname","do.kemem.ga"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:13","hostname","eceadae-my.sharepoint.com"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:13","hostname","enerst.thawaslobem.com"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:13","hostname","expresscarsfordingbridge.co.uk"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:13","hostname","f0343767.xsph.ru"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:13","hostname","f0371440.xsph.ru"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:13","hostname","f0381372.xsph.ru"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:13","hostname","f0385939.xsph.ru"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:13","hostname","f0390720.xsph.ru"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:13","hostname","f0397968.xsph.ru"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:13","hostname","f0407518.xsph.ru"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:13","hostname","f0438120.xsph.ru"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:13","hostname","f0438626.xsph.ru"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:13","hostname","f0441924.xsph.ru"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:13","hostname","f0444016.xsph.ru"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:13","hostname","f0448391.xsph.ru"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:13","hostname","f0461327.xsph.ru"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:13","hostname","faaceboockccetttinng.000webhostapp.com"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:13","hostname","gangonv1.beget.tech"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:13","hostname","givemethename.co.uk"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:14","hostname","grievance.gpshyampur.org.in"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:14","hostname","grimhoj.dmcu.dk"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:14","hostname","homiletic-submarine.000webhostapp.com"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:14","hostname","ieahg.edu.co"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:14","hostname","ildar-mael-ru.myjino.ru"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:14","hostname","incsupdate.tumblr.com"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:14","hostname","itunes-signup.performancehorizon.com"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:14","hostname","j705691.myjino.ru"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:14","hostname","kunjungi-info-halaman-facebookapp4.webnode.com"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:14","hostname","l06863fd.justinstalledpanel.com"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:14","hostname","l3e6527e.justinstalledpanel.com"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:14","hostname","l63567ur.beget.tech"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:14","hostname","live-site.hopto.me"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:14","hostname","lodestarlegal.com.au"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:14","hostname","lugaribeiro.com.br"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:14","hostname","mail.ccbcmd.edu"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:14","hostname","mail.flashstart.com.ar"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:15","hostname","memespage-funnyjokes.000webhostapp.com"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:15","hostname","mi.kenal-cn.com"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:15","hostname","milenyumpark.com.tr"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:15","hostname","mypass.1.vg"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:15","hostname","my.ppaccesslogin.com"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:15","hostname","necromant1k96.netau.net"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:15","hostname","netorgft4835487-my.sharepoint.com"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:15","hostname","nontonsampaibasahcrpt.000webhostapp.com"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:15","hostname","novo.paulofacanha.com.br"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:15","hostname","ns1server.co.uk"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:15","hostname","nutp7.nut.cc"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:15","hostname","o99601n0.beget.tech"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:15","hostname","oceetee-my.sharepoint.com"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:15","hostname","oldschool.runescape.com-er.ru"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:15","hostname","op-ice.comeze.com"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:15","hostname","panxiyanqp.52doweb.cn"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:15","hostname","paregain.org.uk"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:15","hostname","paypal.co.uk.useriazi6bqgssb.settingsppup.com"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:15","hostname","pgrimard.magix.net"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:15","hostname","polish.ikwb.com"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:15","hostname","pontyd.dyndns.dk"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:15","hostname","psicoinspire.com.br"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:15","hostname","pxi.bandifer.us"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:16","hostname","sai1st.fav.al"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:16","hostname","sakisakito.zzz.com.ua"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:16","hostname","scottm1.000webhostapp.com"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:16","hostname","seachromelb-my.sharepoint.com"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:16","hostname","securedowastaffsurvey.moonfruit.com"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:16","hostname","seedvsweeds.co.in"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:16","hostname","sendmail.aldo007.com"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:16","hostname","seqwcs.com.au"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:16","hostname","serviceincppl.is-a-knight.org"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:16","hostname","sex.eventfreex.com"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:16","hostname","sinchamax220402.000webhostapp.com"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:16","hostname","sop.lsjelectronics.com.au"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:16","hostname","spimixspmzy.favcc1.com"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:16","hostname","sunge-ode.firebaseapp.com"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:16","hostname","test.mygsbnk.com"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:16","hostname","tr.subscribermail.com"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:16","hostname","tube.sanhuu.mn"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:16","hostname","tuhjtrfu56.zzz.com.ua"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:16","hostname","twobads.1.vg"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:16","hostname","u555182sy8.ha003.t.justns.ru"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:16","hostname","updatequota.byethost5.com"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:16","hostname","upholsterydesign.com.au"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:16","hostname","user2332.royal-hosting.ru"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:17","hostname","vellingekommun-my.sharepoint.com"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:17","hostname","verifyaccountnow.is-very-evil.org"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:17","hostname","viabcp.bcpezonasegurabetas.com"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:17","hostname","vm948040.had.wf"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:17","hostname","wardia.com.pe"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:17","hostname","whattsapps.faqserv.com"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:17","hostname","work8.t1nkem.com"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:17","hostname","work.t1nkem.com"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:17","hostname","www.18hhhgh3.justdied.com"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:17","hostname","www.ages.com.pk"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:17","hostname","www.andywhite25.com"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:17","hostname","www.bandanasrepublic.com"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:17","hostname","www.capapony.com"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:17","hostname","www.caspianglobalservices.com"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:17","hostname","www.catjogger.win"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:17","hostname","www.dfshkqbzt.holopokor.com"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:17","hostname","www.dozceb.com"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:17","hostname","www.earno.net"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:17","hostname","www.ebay.co.uk.rovera.uk"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:17","hostname","www.gameplaylabs.com"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:17","hostname","www.gnanayogi.com"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:17","hostname","www.hateks.org"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:17","hostname","www.imeipro.info"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:17","hostname","www.ipb.upel.edu.ve"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:17","hostname","www.it-supportdesk.com"
"CASTALDI-T","Domain Blacklist feed","01/12/2020 05:14:17","hostname","www.lifedive.gr"
