"feedname","eventname","timestamp","type","value"
"CASTALDI-T","ThreatIngestor Event: Twitter-IcedID","04/12/2020 23:30:11","url","http://68.183.54.143"
"CASTALDI-T","ThreatIngestor Event: Twitter-IcedID","04/12/2020 23:30:11","url","http://crypetecranch.best"
"CASTALDI-T","ThreatIngestor Event: Twitter-IcedID","04/12/2020 23:30:11","url","http://egedemaer.cyou"
"CASTALDI-T","ThreatIngestor Event: Twitter-IcedID","04/12/2020 23:30:11","url","http://oxxoboats.top"
"CASTALDI-T","ThreatIngestor Event: Twitter-IcedID","04/12/2020 23:30:12","url","http://proissvollio.club"
"CASTALDI-T","ThreatIngestor Event: Twitter-IcedID","05/12/2020 10:15:12","url","http://allthemeanings.top"
"CASTALDI-T","ThreatIngestor Event: Twitter-IcedID","05/12/2020 10:15:12","url","http://167.71.138.137"
"CASTALDI-T","ThreatIngestor Event: Twitter-IcedID","05/12/2020 10:15:13","url","http://167.71.138.137"
"CASTALDI-T","ThreatIngestor Event: Twitter-IcedID","05/12/2020 10:15:13","url","http://azomorinno.best"
"CASTALDI-T","ThreatIngestor Event: Twitter-IcedID","05/12/2020 10:15:13","url","http://oldaquafrsh.cyou"
"CASTALDI-T","ThreatIngestor Event: Twitter-IcedID","05/12/2020 10:15:13","url","http://rotapetek.cyou"
"CASTALDI-T","ThreatIngestor Event: Twitter-IcedID","05/12/2020 10:15:14","url","http://68.183.54.143"
"CASTALDI-T","ThreatIngestor Event: Twitter-IcedID","05/12/2020 10:15:14","url","http://crypetecranch.best"
"CASTALDI-T","ThreatIngestor Event: Twitter-IcedID","05/12/2020 10:15:14","url","http://egedemaer.cyou"
"CASTALDI-T","ThreatIngestor Event: Twitter-IcedID","05/12/2020 10:15:15","url","http://oxxoboats.top"
"CASTALDI-T","ThreatIngestor Event: Twitter-IcedID","05/12/2020 11:30:11","url","http://68.183.54.143"
"CASTALDI-T","ThreatIngestor Event: Twitter-IcedID","05/12/2020 11:30:11","url","http://crypetecranch.best"
"CASTALDI-T","ThreatIngestor Event: Twitter-IcedID","05/12/2020 11:30:11","url","http://egedemaer.cyou"
"CASTALDI-T","ThreatIngestor Event: Twitter-IcedID","05/12/2020 11:30:11","url","http://oxxoboats.top"
"CASTALDI-T","ThreatIngestor Event: Twitter-Njrat","06/12/2020 08:00:12","url","http://xoruf.ddns.net:5552"
"CASTALDI-T","ThreatIngestor Event: Twitter-IcedID","06/12/2020 08:00:19","url","http://167.71.138.137"
"CASTALDI-T","ThreatIngestor Event: Twitter-IcedID","06/12/2020 08:00:19","url","http://asderator.cyou"
"CASTALDI-T","ThreatIngestor Event: Twitter-Njrat","06/12/2020 16:00:09","url","http://ddnsssaa.ddns.net:8080"
"CASTALDI-T","ThreatIngestor Event: Twitter-Njrat","06/12/2020 18:15:09","url","http://ddnsssaa.ddns.net:8080"
"CASTALDI-T","ThreatIngestor Event: Twitter-Lokibot","06/12/2020 21:00:10","url","http://greenwsdykegheedahatakankeadeshnaawsgma.ydns.eu/office360/regasm.exe"
"CASTALDI-T","ThreatIngestor Event: Twitter-Lokibot","06/12/2020 21:00:10","url","http://webtex.ga/rojas/gate.php"
"CASTALDI-T","ThreatIngestor Event: Twitter-Formbook","06/12/2020 21:00:11","url","http://3.1.221.201/win/vdc.exe"
"CASTALDI-T","ThreatIngestor Event: Twitter-Lokibot","06/12/2020 21:15:10","url","http://pfstechexpo.com/csc/five/fre.php"
"CASTALDI-T","ThreatIngestor Event: Twitter-Lokibot","06/12/2020 21:15:10","url","http://legalpath.in/ck/Panel/fre.php"
"CASTALDI-T","ThreatIngestor Event: Twitter-Njrat","06/12/2020 21:30:08","url","http://acetaldehydetoxicity.com//wordpress/chromium.exe"
"CASTALDI-T","ThreatIngestor Event: Twitter-Lokibot","06/12/2020 22:30:10","url","http://x26zc.xyz/V3/five/fre.php"
"CASTALDI-T","ThreatIngestor Event: Twitter-Lokibot","06/12/2020 22:30:10","url","http://104.168.146.103/MegAMOneyMenINTurkey/fre.php"
"CASTALDI-T","ThreatIngestor Event: Twitter-Lokibot","06/12/2020 22:45:09","url","http://45.134.225.18/plesk-site-preview/endustrigm.eu/http/45.134.225.18/garuba/Panel/fre.php"
"CASTALDI-T","ThreatIngestor Event: Twitter-Lokibot","06/12/2020 22:45:10","url","http://retrak.co.ke/psy/five/fre.php"
"CASTALDI-T","ThreatIngestor Event: Twitter-Njrat","06/12/2020 23:30:08","url","http://refreshkho.ddns.net:8080"
"CASTALDI-T","ThreatIngestor Event: Twitter-Njrat","07/12/2020 02:00:09","url","http://refreshkho.ddns.net:8080"
"CASTALDI-T","ThreatIngestor Event: Twitter-Njrat","07/12/2020 09:30:09","url","http://acetaldehydetoxicity.com//wordpress/chromium.exe"
"CASTALDI-T","ThreatIngestor Event: Twitter-Reecdeep","07/12/2020 12:00:08","url","http://api.telegram.org/bot1430287252:AAHUXUSS13J16WF30-OADy7xy0UJnPg-Paw/"
